region,config,seed,eval_source,eval_label,lead_hours,present,target,model,train_loss,head,variable,checkpoint_epoch,best_val_loss,nll,crps,mae,rmse,bias,correlation,mean_pred_std,within_1sigma,within_2sigma,pit_chi2_stat,pit_chi2_pvalue,p50,p90,p95,p99,n_predictions,n_test_stations,seasonal_mae_DJF,seasonal_mae_MAM,seasonal_mae_JJA,seasonal_mae_SON
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_era5,ERA5,0,True,wind,baseline,crps,truncated_normal,wind,2,0.9179511114342572,1.7615333795547485,0.9200925230979919,1.285222053527832,1.8746784925460815,-0.15807276964187622,0.7373558984002946,2.084350824356079,79.61570313489251,96.91051751415061,10955.670476062951,0.0,0.9174875617027283,2.7358615398406982,3.6948275566101074,6.7139482498168945,687073,550,1.4331900843685896,1.2710834000082325,1.1654447050862582,1.2443673834265012
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,crps,truncated_normal,wind,2,0.9179511114342572,1.7585283517837524,0.9171863198280334,1.2784662246704102,1.8704794645309448,-0.18469905853271484,0.7397146329738504,2.07305908203125,79.72733610547932,96.9051323512931,13000.041656417876,0.0,0.9098682403564453,2.728191375732422,3.688939094543457,6.710300445556641,687073,550,1.430707027119821,1.2649362921506464,1.153857411185957,1.2367153055897042
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,crps,truncated_normal,wind,2,0.9179511114342572,1.7696871757507324,0.9253296256065369,1.2907873392105103,1.8830342292785645,-0.1716286689043045,0.7348152660755911,2.074227809906006,79.29463099263106,96.75449333622483,11850.843856475221,0.0,0.9205334186553955,2.7573108673095703,3.7216644287109375,6.72445821762085,687073,550,1.4454639553096755,1.2770186826867245,1.1651759817289302,1.2474046804800378
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,crps,truncated_normal,wind,2,0.9179511114342572,1.8514220714569092,0.9854534268379211,1.3703627586364746,1.9954698085784912,-0.1716150939464569,0.6947808258577403,2.0724732875823975,76.77859557863574,95.57557930525577,14045.524043296708,0.0,0.972148060798645,2.946760416030884,3.9823215007781982,7.1147918701171875,687073,550,1.5502121587791984,1.3545502418431032,1.2159900375950858,1.3279975843127856
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_era5,ERA5,0,True,wind,baseline,crps,truncated_normal,wind,2,0.9119959143743123,1.7562028169631958,0.9126675724983215,1.280372142791748,1.8571480512619019,-0.10272429883480072,0.741793521500526,2.044522285461426,79.4374105808262,96.88330060997885,8394.834844332407,0.0,0.9191288948059082,2.7307257652282715,3.6700263023376465,6.600960731506348,687073,550,1.4185302424239974,1.2636466403583668,1.1734516650876552,1.2410872325894697
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,crps,truncated_normal,wind,2,0.9119959143743123,1.7517800331115723,0.9086904525756836,1.2719591856002808,1.8510324954986572,-0.13101211190223694,0.7445378299094491,2.0329031944274902,79.52793953480925,96.89203330650454,9878.661686603897,0.0,0.9097094535827637,2.7191500663757324,3.6604270935058594,6.58876895904541,687073,550,1.4155967370832192,1.2571375487511374,1.1572333180526058,1.231929976455098
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,crps,truncated_normal,wind,2,0.9119959143743123,1.7628778219223022,0.9172982573509216,1.2852568626403809,1.864774227142334,-0.11760140210390091,0.7394648867663913,2.0362768173217773,79.1470484213468,96.76264385298214,8844.683841454984,0.0,0.9215371012687683,2.7492079734802246,3.689958333969116,6.615327835083008,687073,550,1.4309830402695787,1.2696312429722434,1.1700006471560715,1.2441394497209433
europe,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,crps,truncated_normal,wind,2,0.9119959143743123,1.8436754941940308,0.9774348735809326,1.3658074140548706,1.9781882762908936,-0.11913399398326874,0.6997963060548346,2.0346741676330566,76.5902604235649,95.58867835004432,10372.357931398847,0.0,0.9753551483154297,2.9342164993286133,3.944878101348877,7.015458583831787,687073,550,1.5372277318381757,1.347529466206278,1.2204679259317437,1.3270564581177597
europe,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_era5,ERA5,0,True,wind,baseline,nll,truncated_normal,wind,3,1.7613458258648442,1.7481659650802612,0.90804523229599,1.271837592124939,1.8505222797393799,-0.08709805458784103,0.7433213337923996,2.0034852027893066,78.29531942020716,96.5393779118085,5760.913499730013,0.0,0.9053269028663635,2.7346699237823486,3.6929500102996826,6.555583953857422,687073,550,1.4140525320241741,1.261175519930944,1.1574567668965106,1.2287127197898644
europe,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,nll,truncated_normal,wind,3,1.7613458258648442,1.7431890964508057,0.9035756587982178,1.262929081916809,1.8437083959579468,-0.11771389842033386,0.7460799368748765,1.9938652515411377,78.45323568238018,96.55320468130752,7060.917167462554,0.0,0.8943952918052673,2.723841667175293,3.68630313873291,6.5552659034729,687073,550,1.4099875335761185,1.2520146688678602,1.1435851659181286,1.219280955299872
europe,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,nll,truncated_normal,wind,3,1.7613458258648442,1.7556713819503784,0.912801206111908,1.2766501903533936,1.8581913709640503,-0.10616020858287811,0.7411546082305746,1.9876439571380615,77.81618547083062,96.34958730731668,6412.539513268604,0.0,0.9069232940673828,2.7542097568511963,3.7150380611419678,6.576364517211914,687073,550,1.4264226252716625,1.265576214885991,1.155379665194518,1.2318773519028225
europe,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,nll,truncated_normal,wind,3,1.7613458258648442,1.8450976610183716,0.9774883985519409,1.3617459535598755,1.9766756296157837,-0.10527477413415909,0.7013334325291353,1.985816240310669,74.97573038090567,95.0162500927849,11843.99826655974,0.0,0.9646918773651123,2.9541304111480713,3.9753494262695312,6.968206882476807,687073,550,1.540023752278399,1.3475332615212898,1.209376861753502,1.3175401414972248
europe,wind_truncnormal_snap_bilinear_baseline_wd,42,eval_era5,ERA5,0,True,wind,baseline,nll,truncated_normal,wind,2,1.7705134859640304,1.7588900327682495,0.9331330060958862,1.3172470331192017,1.9064439535140991,-0.056400101631879807,0.725270520922983,2.528759241104126,84.54036179561706,98.25418841957114,15731.367672721823,0.0,0.9580550193786621,2.763307571411133,3.716543436050415,6.782855987548828,687073,550,1.4801694075188028,1.299089201699483,1.1830902634427647,1.277292534530357
europe,wind_truncnormal_snap_bilinear_baseline_wd,42,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,nll,truncated_normal,wind,2,1.7705134859640304,1.75542414188385,0.9297694563865662,1.3091564178466797,1.9014723300933838,-0.08456043899059296,0.7275181728819016,2.51548171043396,84.57150841322539,98.24225373431935,16663.50801297679,0.0,0.9476343393325806,2.754112720489502,3.7098076343536377,6.794309616088867,687073,550,1.476822638318857,1.2921430041423507,1.168611472746704,1.2687267874113684
europe,wind_truncnormal_snap_bilinear_baseline_wd,42,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,nll,truncated_normal,wind,2,1.7705134859640304,1.7637096643447876,0.9370354413986206,1.3212968111038208,1.9133096933364868,-0.07140953093767166,0.7228221600607531,2.509199619293213,84.1418597441611,98.13353166257443,14462.497960187637,0.0,0.9594631195068359,2.7813169956207275,3.743009328842163,6.801206111907959,687073,550,1.4916541099063383,1.303368175537492,1.178654292149099,1.2807454796489726
europe,wind_truncnormal_snap_bilinear_baseline_wd,42,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,nll,truncated_normal,wind,2,1.7705134859640304,1.82798171043396,0.9926366806030273,1.3978159427642822,2.018817186355591,-0.07049253582954407,0.6833148051062929,2.5065174102783203,81.78854357542794,97.26521053803599,8475.097785824795,0.0,1.0125460624694824,2.9642536640167236,3.985137701034546,7.164738178253174,687073,550,1.5934325305962094,1.3766556812726536,1.2280203513235728,1.3578448421706726
europe,wind_truncnormal_snap_bilinear_baseline_wd,456,eval_era5,ERA5,0,True,wind,baseline,nll,truncated_normal,wind,2,1.7610181037693808,1.749220609664917,0.9238996505737305,1.2993162870407104,1.8891024589538574,-0.061721641570329666,0.7309111176575418,2.3518075942993164,82.99671213975807,97.91637860896877,11664.624080701758,0.0,0.9368510246276855,2.742344379425049,3.6832034587860107,6.740656852722168,687073,550,1.4537430292633216,1.285824758307255,1.1703414557515195,1.259284870371759
europe,wind_truncnormal_snap_bilinear_baseline_wd,456,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,nll,truncated_normal,wind,2,1.7610181037693808,1.746304988861084,0.9211553931236267,1.2918381690979004,1.8851052522659302,-0.09162209928035736,0.7327668854297347,2.339827060699463,83.03833799319723,97.89163596881264,12639.614161813957,0.0,0.9275188446044922,2.737506151199341,3.682497978210449,6.745029449462891,687073,550,1.4509716941311215,1.27876959182715,1.1569946617392857,1.2516274551774091
europe,wind_truncnormal_snap_bilinear_baseline_wd,456,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,nll,truncated_normal,wind,2,1.7610181037693808,1.7557669878005981,0.9292835593223572,1.3048412799835205,1.898038625717163,-0.0783153548836708,0.72782932891217,2.3366527557373047,82.54261192042185,97.77359902077363,10732.79753534195,0.0,0.9397337436676025,2.7608907222747803,3.71907114982605,6.755403518676758,687073,550,1.4655140900959405,1.291710104192624,1.169865144319819,1.2630066179012989
europe,wind_truncnormal_snap_bilinear_baseline_wd,456,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,nll,truncated_normal,wind,2,1.7610181037693808,1.8245317935943604,0.9868183732032776,1.3833850622177124,2.0064828395843506,-0.07941596210002899,0.6882821075480368,2.3346567153930664,80.09629253369002,96.78462113923848,6923.329429332836,0.0,0.9936206340789795,2.9464242458343506,3.9642622470855713,7.118577003479004,687073,550,1.5697289930406801,1.367621147530236,1.219541017095497,1.3427115918106372
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_era5,ERA5,0,True,wind,tessera,crps,truncated_normal,wind,6,0.8422109545501945,1.7248858213424683,0.8501926064491272,1.1798837184906006,1.7238984107971191,-0.13161878287792206,0.7848443582016227,1.5410083532333374,73.24301784526534,94.87361604953185,14627.702065137182,0.0,0.837371826171875,2.559779167175293,3.439234495162964,6.012392044067383,687073,550,1.320479996030196,1.1679972136201064,1.067132247931247,1.1383592448971793
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_aurora_lead6h,Aurora +6h,6,True,wind,tessera,crps,truncated_normal,wind,6,0.8422109545501945,1.7247833013534546,0.8471786975860596,1.172318696975708,1.7186182737350464,-0.17369110882282257,0.7870797945151935,1.5300761461257935,73.25247826650153,94.76649497214997,19922.122337801076,0.0,0.82950758934021,2.5482571125030518,3.4328415393829346,5.9923200607299805,687073,550,1.313908778175491,1.1613330893698548,1.0596230285795434,1.1286001418118825
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_aurora_lead24h,Aurora +24h,24,True,wind,tessera,crps,truncated_normal,wind,6,0.8422109545501945,1.7423282861709595,0.8587366342544556,1.1882696151733398,1.738386869430542,-0.16604630649089813,0.7817606806946155,1.5252891778945923,72.5337773424367,94.42752080201085,21183.070708643765,0.0,0.8419415950775146,2.5885519981384277,3.47436785697937,6.038455009460449,687073,550,1.3325504831291761,1.1772085773293437,1.0748177218157606,1.1421977751479468
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_aurora_lead72h,Aurora +72h,72,True,wind,tessera,crps,truncated_normal,wind,6,0.8422109545501945,1.8609963655471802,0.9334337711334229,1.2839685678482056,1.8787027597427368,-0.16552236676216125,0.7420042353289763,1.5245420932769775,69.24766363981702,92.59350898667245,37133.25265437588,0.0,0.9002711772918701,2.811984062194824,3.780087471008301,6.6112871170043945,687073,550,1.458172691094712,1.2699473167532986,1.135392468841524,1.2406045639785166
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_era5,ERA5,0,True,wind,tessera,crps,truncated_normal,wind,5,0.8486931756342927,1.7125643491744995,0.855493426322937,1.2047749757766724,1.7386462688446045,0.07587488740682602,0.7796354842906903,1.5936347246170044,73.8294184169659,95.69186971398963,7816.222702682247,0.0,0.8716192245483398,2.5658702850341797,3.4464900493621826,6.079942226409912,687073,550,1.34264915786475,1.192316573564819,1.094478760415518,1.164639000153391
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_aurora_lead6h,Aurora +6h,6,True,wind,tessera,crps,truncated_normal,wind,5,0.8486931756342927,1.7059260606765747,0.8479409217834473,1.1911871433258057,1.7261760234832764,0.0329410620033741,0.7824399573100023,1.583573579788208,74.191388687956,95.67149342209635,5839.6285998722105,0.0,0.8578660488128662,2.54093074798584,3.411454200744629,6.064526081085205,687073,550,1.3341195274706592,1.1800353457329045,1.0742050462941597,1.1503269828591653
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_aurora_lead24h,Aurora +24h,24,True,wind,tessera,crps,truncated_normal,wind,5,0.8486931756342927,1.721938967704773,0.8595936894416809,1.207231879234314,1.7457736730575562,0.0386570543050766,0.7773385186937046,1.5791600942611694,73.37910236612413,95.37065202678609,6717.465365397855,0.0,0.8709135055541992,2.581650733947754,3.45808482170105,6.116171360015869,687073,550,1.3520420144927594,1.1959221272276361,1.089056278782491,1.1655050361852297
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_aurora_lead72h,Aurora +72h,72,True,wind,tessera,crps,truncated_normal,wind,5,0.8486931756342927,1.8299295902252197,0.9343015551567078,1.3049410581588745,1.884950041770935,0.0417366549372673,0.7375371992634128,1.5793648958206177,69.98484877152792,93.61843646890506,17481.583879733305,0.0,0.9330544471740723,2.8070709705352783,3.774906635284424,6.6255316734313965,687073,550,1.4822346651662421,1.2914639278690814,1.1513476992811733,1.2623361036741445
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_era5,ERA5,0,True,wind,tessera,crps,truncated_normal,wind,5,0.8475530937518159,1.7088775634765625,0.8541552424430847,1.202599048614502,1.7348400354385376,0.013588044792413712,0.7806527763722423,1.6388293504714966,74.62773242435665,95.81849381361224,5016.004385269105,0.0,0.8676637411117554,2.5790178775787354,3.4644408226013184,6.021241664886475,687073,550,1.3448562316964037,1.1922124325551975,1.0881380522751132,1.1592105032323428
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_aurora_lead6h,Aurora +6h,6,True,wind,tessera,crps,truncated_normal,wind,5,0.8475530937518159,1.7037988901138306,0.8476817607879639,1.1902321577072144,1.7237979173660278,-0.030480658635497093,0.7834601024954063,1.6269679069519043,74.76672784405733,95.75081541553809,5608.2471309453285,0.0,0.8557112216949463,2.560204029083252,3.437741279602051,5.992029190063477,687073,550,1.3363001428908006,1.1810355962505674,1.0709595356971209,1.1458540682181462
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_aurora_lead24h,Aurora +24h,24,True,wind,tessera,crps,truncated_normal,wind,5,0.8475530937518159,1.7190673351287842,0.8585284948348999,1.2054284811019897,1.7427512407302856,-0.024784160777926445,0.7785457906456863,1.6233073472976685,74.14364994694887,95.48141172772034,6067.917646305414,0.0,0.86614990234375,2.596897840499878,3.484499216079712,6.052791118621826,687073,550,1.3538930289326145,1.1964144943378265,1.08543457744039,1.1587360808600082
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_aurora_lead72h,Aurora +72h,72,True,wind,tessera,crps,truncated_normal,wind,5,0.8475530937518159,1.822327971458435,0.9297110438346863,1.2988678216934204,1.878737211227417,-0.023033129051327705,0.7399557698544521,1.6238669157028198,70.9613097880429,93.84504994374689,15253.380006200216,0.0,0.9258737564086914,2.8175203800201416,3.782362937927246,6.5671610832214355,687073,550,1.4789931141425643,1.286473278013509,1.1441757597248792,1.2528489086798182
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_era5,ERA5,0,True,wind,tessera,nll,truncated_normal,wind,4,1.7076848773107136,1.6964513063430786,0.861761748790741,1.2153825759887695,1.756542682647705,0.013672261498868465,0.7719818530160166,2.109243154525757,82.16244853166985,97.79950602046654,11899.216969666977,0.0,0.8813469409942627,2.5802130699157715,3.465956926345825,6.186704635620117,687073,550,1.3552990390969524,1.2041058787097974,1.1008504807934274,1.1757870465223184
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_aurora_lead6h,Aurora +6h,6,True,wind,tessera,nll,truncated_normal,wind,4,1.7076848773107136,1.690220832824707,0.8555606603622437,1.2018595933914185,1.7462376356124878,-0.03104107454419136,0.7751478384278252,2.0919649600982666,82.25457848001595,97.76777722308984,12159.079313260745,0.0,0.8660180568695068,2.5543065071105957,3.4461357593536377,6.192192077636719,687073,550,1.34763973723388,1.1917916266893875,1.079878339265715,1.1614509427608033
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_aurora_lead24h,Aurora +24h,24,True,wind,tessera,nll,truncated_normal,wind,4,1.7076848773107136,1.7020684480667114,0.865319550037384,1.2160650491714478,1.7625551223754883,-0.025897935032844543,0.7702176679677296,2.080374240875244,81.50138340467461,97.55062416948418,9939.865517928953,0.0,0.8764951229095459,2.590129852294922,3.482825756072998,6.2242913246154785,687073,550,1.3639128719697047,1.2056009480858172,1.0929893904261296,1.1747201602898136
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_aurora_lead72h,Aurora +72h,72,True,wind,tessera,nll,truncated_normal,wind,4,1.7076848773107136,1.7846156358718872,0.9325458407402039,1.307804822921753,1.890516996383667,-0.023258039727807045,0.730364983095408,2.0785484313964844,78.5049041368239,96.32979319519178,5122.707486686277,0.0,0.9391213655471802,2.808408737182617,3.777642250061035,6.655407428741455,687073,550,1.484941222412561,1.2950870421853766,1.1504786794763082,1.268295583466068
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_era5,ERA5,0,True,wind,tessera,nll,truncated_normal,wind,5,1.7117830794151516,1.6973189115524292,0.8611069321632385,1.2284611463546753,1.7466683387756348,0.18229608237743378,0.7781017955425478,2.0306761264801025,80.67119505496505,97.77854754880487,17986.0131907381,0.0,0.9073159694671631,2.594407081604004,3.4388532638549805,5.980883598327637,687073,550,1.368188975151907,1.21182846287539,1.1228296964049613,1.1859333866776385
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_aurora_lead6h,Aurora +6h,6,True,wind,tessera,nll,truncated_normal,wind,5,1.7117830794151516,1.6876572370529175,0.8515527248382568,1.210312008857727,1.7305619716644287,0.1347707211971283,0.7813711584798168,2.012012243270874,80.82678259806454,97.75002074015426,14649.812321252617,0.0,0.8883087635040283,2.5642893314361572,3.4008255004882812,5.968508243560791,687073,550,1.3588173333898026,1.1954982213072611,1.0924927171589003,1.1675902855655016
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_aurora_lead24h,Aurora +24h,24,True,wind,tessera,nll,truncated_normal,wind,5,1.7117830794151516,1.6999350786209106,0.8622722029685974,1.2257542610168457,1.7492016553878784,0.13897649943828583,0.7762618551708617,2.0017776489257812,80.00066950673363,97.53024787759088,12640.502189723655,0.0,0.8990556001663208,2.5990798473358154,3.4479994773864746,6.016743183135986,687073,550,1.3759991557463347,1.2107844827266787,1.1061169226190148,1.1829495782032944
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_aurora_lead72h,Aurora +72h,72,True,wind,tessera,nll,truncated_normal,wind,5,1.7117830794151516,1.7839292287826538,0.9312267303466797,1.3200488090515137,1.8806809186935425,0.13993015885353088,0.737263347376504,2.0005710124969482,76.84671061153618,96.20040374166938,8879.895616622978,0.0,0.9640027284622192,2.818281650543213,3.7429542541503906,6.484948635101318,687073,550,1.500312114207571,1.3033512216094605,1.1674692450483835,1.2763510652245775
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_era5,ERA5,0,True,wind,tessera,nll,truncated_normal,wind,4,1.711187928996674,1.7000058889389038,0.8633760809898376,1.2233645915985107,1.765364646911621,0.038785502314567566,0.7695051628281194,2.0301809310913086,79.86181963197507,97.05868226520326,7164.5923227953945,0.0,0.8899538516998291,2.590585947036743,3.4822890758514404,6.2220988273620605,687073,550,1.3666816265586386,1.2083068906167826,1.1100399731986907,1.1825701418249681
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_aurora_lead6h,Aurora +6h,6,True,wind,tessera,nll,truncated_normal,wind,4,1.711187928996674,1.693399429321289,0.8565036058425903,1.208801507949829,1.7528828382492065,-0.009679476730525494,0.7732172522165032,2.0135996341705322,79.94550797367965,97.02273266450581,6681.6208481485955,0.0,0.8746472001075745,2.5649020671844482,3.4545071125030518,6.202362537384033,687073,550,1.3582550221895673,1.1955862082187745,1.0868647518771202,1.167354551157929
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_aurora_lead24h,Aurora +24h,24,True,wind,tessera,nll,truncated_normal,wind,4,1.711187928996674,1.7068899869918823,0.8667376637458801,1.2229175567626953,1.768942952156067,-0.005848350003361702,0.7682855322203651,2.003323793411255,79.1809603928549,96.7579864148351,5390.335700864392,0.0,0.8858010768890381,2.60107684135437,3.4901535511016846,6.229384899139404,687073,550,1.3735376165081428,1.2093398297125721,1.10091611599167,1.1805391268725183
europe,wind_truncnormal_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_aurora_lead72h,Aurora +72h,72,True,wind,tessera,nll,truncated_normal,wind,4,1.711187928996674,1.795298457145691,0.9332417249679565,1.311758279800415,1.8915159702301025,-0.004454103298485279,0.7295861990853887,2.00046706199646,76.18331676546742,95.36526686392858,5542.815219052414,0.0,0.945966362953186,2.810178756713867,3.7673609256744385,6.6473774909973145,687073,550,1.491485043060668,1.2958568815694929,1.1562046714111809,1.2708100958105395
east_asia,t2m_snap_bilinear_baseline_wd_crps,123,eval_era5,ERA5,0,True,t2m,baseline,crps,gaussian,t2m,2,0.9603399342678963,2.199655294418335,0.975818395614624,1.3349370956420898,1.8600140810012817,-0.017946885898709297,0.9840373433722844,1.4092909097671509,63.04237880016377,90.44771087045525,3326.211926112052,0.0,1.0220489501953125,2.7543022632598877,3.4840855598449707,6.119361400604248,124567,88,1.3563011381840813,1.364889491282903,1.2693110297873746,1.3461507872376202
east_asia,t2m_snap_bilinear_baseline_wd_crps,123,eval_aurora_lead6h,Aurora +6h,6,True,t2m,baseline,crps,gaussian,t2m,2,0.9603399342678963,2.2254462242126465,1.0007318258285522,1.3694558143615723,1.8932583332061768,-0.09514269977807999,0.983492512536764,1.4089343547821045,61.57489543779653,89.68266073679226,5527.762095900198,0.0,1.0558128356933594,2.832911968231201,3.578442335128784,6.165313243865967,124567,88,1.3844589140322656,1.397250799960024,1.3069114200209229,1.387005004081073
east_asia,t2m_snap_bilinear_baseline_wd_crps,123,eval_aurora_lead24h,Aurora +24h,24,True,t2m,baseline,crps,gaussian,t2m,2,0.9603399342678963,2.3021609783172607,1.0502012968063354,1.4327583312988281,1.967761516571045,-0.12589679658412933,0.9822216368277771,1.4087975025177002,59.562323889954804,88.12125201698684,8881.372602695737,0.0,1.1038932800292969,2.97622013092041,3.771089553833008,6.272710800170898,124567,88,1.435586358245538,1.4520509780374067,1.3806485895411604,1.4623270598791915
east_asia,t2m_snap_bilinear_baseline_wd_crps,123,eval_aurora_lead72h,Aurora +72h,72,True,t2m,baseline,crps,gaussian,t2m,2,0.9603399342678963,2.535146713256836,1.1976295709609985,1.619376301765442,2.1851723194122314,-0.2618390619754791,0.9784202369199658,1.4131624698638916,53.67553204299694,83.86089413729158,24269.380823171465,0.0,1.2672748565673828,3.3786044120788574,4.249009132385254,6.784377574920654,124567,88,1.5752712701639833,1.64969930540385,1.6050504574209141,1.6530607154993398
east_asia,t2m_snap_bilinear_baseline_wd_crps,42,eval_era5,ERA5,0,True,t2m,baseline,crps,gaussian,t2m,2,0.9740863228056966,2.244277238845825,0.9916725158691406,1.3513011932373047,1.8910938501358032,0.10469014197587967,0.9835903246408009,1.383524775505066,61.88396605842639,89.45145985694445,4554.993063973604,0.0,1.035055160522461,2.7732207775115967,3.5250730514526367,6.416033744812012,124567,88,1.374153607581682,1.380224096472562,1.3018467837519447,1.3455901683963771
east_asia,t2m_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead6h,Aurora +6h,6,True,t2m,baseline,crps,gaussian,t2m,2,0.9740863228056966,2.264369487762451,1.012845754623413,1.3815670013427734,1.9182989597320557,0.029983457177877426,0.9830215342325849,1.3828794956207275,60.637247425080474,88.91520226063082,5602.068613677779,0.0,1.0649099349975586,2.84035062789917,3.613294839859009,6.450243949890137,124567,88,1.4073639816916164,1.4121326516953463,1.3212528461683808,1.381762733604778
east_asia,t2m_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead24h,Aurora +24h,24,True,t2m,baseline,crps,gaussian,t2m,2,0.9740863228056966,2.336885452270508,1.0593063831329346,1.4401246309280396,1.9890209436416626,0.0007871132693253458,0.9817186707778468,1.3827553987503052,58.86149622291617,87.47742178907735,8418.997334767635,0.0,1.1077375411987305,2.991276741027832,3.7979860305786133,6.599402904510498,124567,88,1.4668536282665257,1.4642694583195333,1.3729094581600203,1.452755935148638
east_asia,t2m_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead72h,Aurora +72h,72,True,t2m,baseline,crps,gaussian,t2m,2,0.9740863228056966,2.570840358734131,1.2046310901641846,1.6230376958847046,2.2018818855285645,-0.14214137196540833,0.9777335187231987,1.3853927850723267,53.03491293841868,83.2491751426943,22409.51729591304,0.0,1.2654304504394531,3.385329008102417,4.279486179351807,7.017587661743164,124567,88,1.6138688067073008,1.6723053250731093,1.5633533012030125,1.6433135903153722
east_asia,t2m_snap_bilinear_baseline_wd_crps,456,eval_era5,ERA5,0,True,t2m,baseline,crps,gaussian,t2m,1,1.0365273340483112,2.205267906188965,1.0500009059906006,1.4371557235717773,1.994726538658142,0.5186918377876282,0.983075597594834,1.6198492050170898,65.94603707241886,91.89673027366798,10566.12233577111,0.0,1.1105175018310547,2.949031352996826,3.7418158054351807,6.5539984703063965,124567,88,1.4451183131639296,1.4616756756187774,1.4432880802918393,1.3969152075243259
east_asia,t2m_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead6h,Aurora +6h,6,True,t2m,baseline,crps,gaussian,t2m,1,1.0365273340483112,2.202355146408081,1.0527712106704712,1.441907286643982,1.9973100423812866,0.43608465790748596,0.9825629029439797,1.6179174184799194,65.88422294829289,91.89592749283518,7418.128565350373,0.0,1.1163997650146484,2.9596476554870605,3.7704248428344727,6.582801342010498,124567,88,1.4679113559319585,1.4791842886064017,1.4185371931911726,1.3978298720629703
